-72.9,-41.9,0.021655539
-72.9,-41.7,0.024099967
-72.9,-41.5,0.025706744
-72.9,-41.3,0.026684031
-72.9,-41.1,0.027335787
-72.9,-40.9,0.027820306
-72.9,-40.7,0.028158354
-72.9,-40.5,0.028518176
-72.9,-40.3,0.028810784
-72.9,-40.1,0.029125085
-72.9,-39.9,0.029509306
-72.9,-39.7,0.029916475
-72.9,-39.5,0.030464392
-72.9,-39.3,0.031111795
-72.9,-39.1,0.031925522
-72.9,-38.9,0.03296623
-72.9,-38.7,0.034253925
-72.9,-38.5,0.035888579
-72.9,-38.3,0.037802693
-72.9,-38.1,0.039920155
-72.9,-37.9,0.041220665
-72.9,-37.7,0.042423476
-72.9,-37.5,0.043508571
-72.9,-37.3,0.044472974
-72.9,-37.1,0.045367938
-72.9,-36.9,0.046289742
-72.9,-36.7,0.04737556
-72.9,-36.5,0.048728272
-72.9,-36.3,0.05005822
-72.9,-36.1,0.050954547
-72.9,-35.9,0.051477786
-72.9,-35.7,0.051738352
-72.9,-35.5,0.05180278
-72.9,-35.3,0.051679887
-72.9,-35.1,0.051350001
-72.9,-34.9,0.050767917
-72.9,-34.7,0.049842335
-72.9,-34.5,0.048421834
-72.9,-34.3,0.046237778
-72.9,-34.1,0.042887356
-72.9,-33.9,0.037963148
-72.9,-33.7,0
-72.7,-41.9,0.023811169
-72.7,-41.7,0.026814181
-72.7,-41.5,0.028631043
-72.7,-41.3,0.029728673
-72.7,-41.1,0.030440338
-72.7,-40.9,0.030938348
-72.7,-40.7,0.031330898
-72.7,-40.5,0.031645566
-72.7,-40.3,0.031947982
-72.7,-40.1,0.032274757
-72.7,-39.9,0.032664299
-72.7,-39.7,0.033124641
-72.7,-39.5,0.033685207
-72.7,-39.3,0.03438985
-72.7,-39.1,0.035291284
-72.7,-38.9,0.036461353
-72.7,-38.7,0.037956171
-72.7,-38.5,0.03981695
-72.7,-38.3,0.041109566
-72.7,-38.1,0.042466816
-72.7,-37.9,0.043797579
-72.7,-37.7,0.045039199
-72.7,-37.5,0.046152811
-72.7,-37.3,0.047153313
-72.7,-37.1,0.048101954
-72.7,-36.9,0.049126398
-72.7,-36.7,0.050405506
-72.7,-36.5,0.052048843
-72.7,-36.3,0.053674266
-72.7,-36.1,0.054757915
-72.7,-35.9,0.055372298
-72.7,-35.7,0.055677231
-72.7,-35.5,0.055762928
-72.7,-35.3,0.055650055
-72.7,-35.1,0.055322889
-72.7,-34.9,0.054731432
-72.7,-34.7,0.053774305
-72.7,-34.5,0.052267782
-72.7,-34.3,0.049863108
-72.7,-34.1,0.046025854
-72.7,-33.9,0.04099112
-72.7,-33.7,0
-72.5,-41.9,0.025189491
-72.5,-41.7,0.028489413
-72.5,-41.5,0.030500531
-72.5,-41.3,0.03171403
-72.5,-41.1,0.032461222
-72.5,-40.9,0.032976765
-72.5,-40.7,0.033386607
-72.5,-40.5,0.033731651
-72.5,-40.3,0.034054648
-72.5,-40.1,0.034399252
-72.5,-39.9,0.034800161
-72.5,-39.7,0.035295207
-72.5,-39.5,0.035910588
-72.5,-39.3,0.036682069
-72.5,-39.1,0.037672423
-72.5,-38.9,0.038967319
-72.5,-38.7,0.04029927
-72.5,-38.5,0.041484691
-72.5,-38.3,0.04279444
-72.5,-38.1,0.044167988
-72.5,-37.9,0.04552478
-72.5,-37.7,0.046792254
-72.5,-37.5,0.04793217
-72.5,-37.3,0.048960883
-72.5,-37.1,0.049950652
-72.5,-36.9,0.051042937
-72.5,-36.7,0.052425012
-72.5,-36.5,0.054191638
-72.5,-36.3,0.055931196
-72.5,-36.1,0.057104446
-72.5,-35.9,0.057773996
-72.5,-35.7,0.058108684
-72.5,-35.5,0.058211219
-72.5,-35.3,0.058104657
-72.5,-35.1,0.05777888
-72.5,-34.9,0.057180557
-72.5,-34.7,0.056200825
-72.5,-34.5,0.054640956
-72.5,-34.3,0.052125797
-72.5,-34.1,0.048091225
-72.5,-33.9,0.042751014
-72.5,-33.7,0
-72.3,-41.9,0.026025737
-72.3,-41.7,0.029489649
-72.3,-41.5,0.031607479
-72.3,-41.3,0.032899249
-72.3,-41.1,0.03368732
-72.3,-40.9,0.034243755
-72.3,-40.7,0.034670889
-72.3,-40.5,0.035039078
-72.3,-40.3,0.035386518
-72.3,-40.1,0.035761166
-72.3,-39.9,0.036206577
-72.3,-39.7,0.036739428
-72.3,-39.5,0.037408758
-72.3,-39.3,0.038252134
-72.3,-39.1,0.039329484
-72.3,-38.9,0.040357884
-72.3,-38.7,0.041389208
-72.3,-38.5,0.042585485
-72.3,-38.3,0.04391852
-72.3,-38.1,0.045315046
-72.3,-37.9,0.046700176
-72.3,-37.7,0.047991686
-72.3,-37.5,0.049155641
-72.3,-37.3,0.050210569
-72.3,-37.1,0.051232498
-72.3,-36.9,0.052368097
-72.3,-36.7,0.053808622
-72.3,-36.5,0.055637233
-72.3,-36.3,0.057436783
-72.3,-36.1,0.0586535
